#a = 0.9973 
# M*(0) [M_o], sfr(1) [M_o/yr],ra(2),dec(3),zred(4),ifsat(5),logmh(6)[M_o] 
1.149e+01   3.309e-01    1.   1.  0.00  0  14.3702 
1.139e+01   4.604e-01    1.   1.  0.00  0  14.3544 
1.141e+01   2.303e-01    1.   1.  0.00  0  14.2130 
1.124e+01   4.173e-01    1.   1.  0.00  0  14.1391 
