# figure ?? Behroozi/Wechsler/Conroy 2012
# z=0 smf
22417554.55344055   0.1238305576801425
28606886.19391297   0.1847240124776571
35916509.00001857   0.16377315680735738
45093884.3886792   0.11720302781110566
55703483.20093246   0.11388401533710424
69936820.18228118   0.10410490076500677
89245892.13998896   0.0816764647747023
110243486.91549292   0.07022063063199455
138412868.95587558   0.06225641267399469
176627703.99664393   0.050361526569768375
218184316.47166744   0.04072758011076325
278423496.00276715   0.03723570205603884
367033649.77808005   0.02507640032834475
438887226.4787835   0.022913212766832107
551031556.282158   0.022959451092942017
703167554.7946478   0.01914984800438282
897307249.4285637   0.0159723626277676
989222800.1155481   0.012515035593775889
1241988707.2831295   0.011795857815317917
1509466675.0387814   0.011114806225260785
1804972494.6758387   0.009849941530691748
2229642808.517114   0.009002839738631975
2666136330.715482   0.008226219861540313
3240322491.440951   0.007751266686910969
3750745933.279567   0.007761318557392667
4412715034.36009   0.007538272609663188
5107816587.258141   0.006886008573890079
5817091329.37437   0.006893945602883192
7069875479.428115   0.006495913286105521
8317637711.026709   0.005934695975298301
9785617482.684416   0.005764143783875124
10964781961.43183   0.005769956806218486
12691980955.52805   0.0057774393069301485
14931988509.629635   0.005785764577609438
17567334967.879723   0.005794101844975882
20667793688.34015   0.005293517845042287
23158257699.885105   0.0051391713887501515
27245458300.747932   0.004841059213596611
32579257065.36321   0.004560896581836489
38957244881.50326   0.004167455951363617
45093884388.67901   0.003692136100934277
53921840306.654655   0.003373638119390847
64478030701.34986   0.0029897181784591183
74634766162.2467   0.0025689041430547463
80953437374.85403   0.002139569326550163
92194684478.49992   0.0017827581764508446
106717414328.70523   0.001579425409489019
119576836277.58609   0.001200426428276948
133985815380.74686   0.0010962413891041948
152591173076.72906   0.0007373081136572054
176627703996.64392   0.0005113796061421614
194720539744.67572   0.00038861297372166676
211205820428.92627   0.0003044511971753111
232840661009.3228   0.00023855065515434267
252553238103.02963   0.00018125582316576053
269518285506.97162   0.00012952771748372932
297126355817.73914   0.00009843206664119217
327562455198.41016   0.00007480153230117088
349566182499.3668   0.000051843248003146914
516346427383.3491   0.000012732022599294341
398107170553.49854   0.00002729749079166628
569238306110.9777   0.000004786559383168947
627548157515.4266   0.0000028476397712506227
714689903892.4631   0.0000015940195686626959
800809859989.3145   7.425154444759781e-7
912010839355.9115   3.354986944238277e-7
#z=0.5
3111413605.7068524   0.004947116747780942
3841554883.5854173   0.005591242204176065
5060871986.919682   0.0061287995194944855
6350631327.313477   0.005591242204176065
7969084845.396898   0.005422746080296287
10163475708.816793   0.0052593277088596666
12753629690.223936   0.004653439654453703
16003882425.208067   0.004653439654453703
19128906344.201107   0.004798031809954562
24795119013.000298   0.004653439654453703
32139732183.655327   0.003993272098120994
39681816940.30979   0.003533236900434341
50608719869.196815   0.0028519998718212407
64544487230.80146   0.002373642352341192
79690848453.96898   0.0016952583040389245
101634757088.16792   0.001248376299459087
125484923225.2328   0.0008133903268868382
160038824252.0807   0.0004834876465822912
207444253352.93286   0.0002182078809860526
252004589785.84995   0.0001421752237057319
321397321836.5533   0.0000794936111171663
396818169403.0979   0.00001619206824459369
#z=1.0
289427814.6645065   0.01657565242587654
536664798.62858176   0.015080496720868605
818414141.6505396   0.010750394888249965
1567496586.7411032   0.00919875455202857
2350751876.3253965   0.004979304386390235
3252680844.6465764   0.004138183246406494
4429294934.238709   0.004007990578688403
6868327447.635413   0.0036493511635558775
13151255505.614723   0.0026796347811153614
19737662466.513794   0.0022261801618379522
37827758631.39149   0.0027499963276836257
57653099851.76933   0.0014001115081028975
110326775395.60362   0.0007342506104186079
165401866527.65588   0.00033078847131587976
321027949694.0037   0.00005259354126923293
#z=2
1538399346.748839   0.002251486754595422
2425408826.994958   0.002462978882397468
4645349908.176099   0.0021074889286873603
6972208821.69865   0.0018052565797433283
12925962063.53741   0.0014983633914782545
20039434646.655655   0.0012071198371558071
58458758095.255974   0.0003642657342645549
110100625104.82117   0.0002295434342905188
167767577810.50244   0.00010340455161043349
315238925590.3232   0.000017480832289261956
408313609678.87286   0.000008125283078291776
